,Title,Views,Channel,Comment Count,Likes,Dislikes,Tags,Favourite Count,Video ID
279,hurricane dolly,97,CassyCakes29,0,0,0,"['hurricane', '2008', 'dolly']",0,N8Z28Y3-Q9M
320,hurricane dolly by us,97,SadlyIvy,0,1,0,"['Hurricane', 'Dolly', 'by', 'us']",0,kA6WfO4c5Mc
285,Ravenswood Lake after Hurricane Dolly,96,Joyce Magee,0,0,0,"['Hurricane', 'flooding']",0,ImeuLbr1gzo
69,hurricane dolly,96,debbiewhite78550,0,2,0,['hurricane'],0,QfVKF15s8tA
334,Hurricane Dolly,95,amanda m,0,2,0,"['hurricane', 'dolly', 'mercedes', 'texas']",0,gYgTNuHQAwI
387,hurricane dolly CAT 2 Video 3,95,jd527922,0,0,0,"['nature', 'hurricane']",0,MQ1W-iehMas
284,Hurricane Dolly,93,vincentjhv,0,1,0,"['Hurricane', 'Dolly']",0,dbDaBxQtHV0
244,Hurricane Dolly,91,amanda m,1,1,0,"['hurricane', 'dolly', 'mercedes', 'texas']",0,krX-0fDaa7s
496,Tropical Storm Dolly,90,Jill Randall,0,0,0,"['Tropical', 'Storm', 'Dolly', 'Video']",0,O_iPaXTGWL0
323,Hurricane Dolly:July 27,90,issmania2,0,0,0,"['Hurricane', 'Dolly', 'ISS']",0,6SaSIQLHFAs
291,Hurricane Dolly Flooded,89,monkay408,1,0,0,"['Flooded', 'hurricane', 'dolly', 'storm']",0,I6yxekFei10
430,Day After Hurricane Dolly #4  7-24-08 - Harlingen TX  Roldog,88,SofaKingTarded,0,0,0,"['Hurricane', 'Dolly', 'Harlingen', 'Texas', 'TX', 'July', '24', '2008', 'Roldog', 'Sofa', 'King', 'Tarded', 'SofaKingTarded']",0,RpOXyQPUpO0
159,Hurricane Dolly Aftermath,88,ohiotexangamer,0,0,0,"['hurricane', 'dolly', 'storm', 'news']",0,Ufy4UrZYXqk
110,Hurricane Dolly Making Landfall,88,UnbelivableFootage,0,0,0,"['Hurricane', 'Dolly', 'Making', 'Landfall', 'ike', 'andrew', 'gustav', 'katrina', 'new', 'orleans', 'texas', 'fay', 'camille', 'emily', 'rita', 'wilma']",0,XnQuEXlluBg
280,Hurricane Dolly,87,allmansrvvegas,0,0,0,"['Brownsville', 'Texas', 'Hurricane', 'Dolly']",0,s_rg0HYkhZs
149,Edinburg  after hurricane dolly,86,biowizard42,0,1,0,"['hurricane', 'dolly']",0,R_pvG8vVqO0
345,Granny vs Hurricane Dolly,86,srrsuccess,0,0,0,"['Fairy', 'Mom']",0,3_IDABwgl9E
418,driving around after hurricane Dolly,85,baberam,0,0,0,"['hurricanedolly', 'dolly', 'hurricanes', 'southtexashurricane']",0,LvxHrkRUsf0
371,Hurricane Dolly Backyard - Playhouse taking a beating,85,judymcb1,0,0,0,['hurricane'],0,IFgVBT3pSoA
155,Hurricane Dolly in Corpus Christi,84,pi89regal,0,0,0,"['Hurricane', 'Dolly']",0,x2myRmHYnvA
490,waiting for hurricane Dollys arrival,84,always62006,0,0,0,"['hurricane', 'dolly', 'stong', 'wind', 'rain', 'damage', 'loud', 'awesome', 'wet', 'storm']",0,qYjoekaSoz8
357,laguna shores road Hurricane Dolly part 3,82,Dirtywaterangler,0,0,0,"['laguna', 'shores', 'road', 'Hurricane', 'Dolly', 'part']",0,mNwmmy_AGRY
220,Hurricane Dolly Begins,81,TheBS0D,0,1,0,"['Hurricane', 'Dolly', 'Wind', 'Rain', 'Run', 'for', 'your', 'life.']",0,RKbJWFW8USw
409,backyard during hurricane dolly,81,lazyaldygaby,0,0,0,"['backyard', 'ally', 'pool', 'hurricane', 'wind']",0,Oo_qb1ap_MY
264,"Hurricane Dolly begins to hit Harlingen, Tx",81,TheJammaNetwork,0,0,0,"['Weather', 'awesome', 'water', 'storm', 'hurricane', 'texas', 'dolly', 'beach', 'beautiful', 'nature', 'ocean', 'news', 'jamma', 'jen', 'south', 'padre', 'island', 'kgbt4', 'harlingen']",0,ZkJ4JkPRjX8
486,Dolly was a Bitch,81,thistubesucks86,0,0,0,"['minor', 'threat', 'natural', 'disaster', 'descendents', 'punk', 'funny', 'hurricane', 'texas', 'trampoline', 'accidents', 'paris', 'hilton', 'doors', 'rain']",0,GijD8CX3hB4
221,backyard during hurricane dolly,80,HANNIBALHECTOR07,0,1,0,"['hurricane', 'dolly', 'backyard', 'strong']",0,KSNpf3C2T-s
225,"Hurricane Dolly Front Yard Harlingen, TX",80,judymcb1,0,0,0,"['Hurricane', 'Dolly']",0,NfwnjowqGGU
404,Hurricane Dolly San Juan #6 40 minutes Later,79,TheBS0D,0,0,0,"['Hurricane', 'Dolly', 'Wind', 'Rain', 'Run', 'for', 'your', 'life.']",0,BrUZhOfwwn4
139,Hurricane Dolly,79,Legend813a,1,3,0,"['Hurricane', 'Dolly']",0,9fD6OZx_wPo
493,Dolly Does The Valley,78,Cheddar1869,0,0,0,"['Hurricane', 'Dolly']",0,hmEo9kTdIQY
67,hurricane dolly,76,Kelly Bourlon,0,0,0,['family'],0,82vP3NETWqY
180,"HURRICANE DOLLY - BROWNSVILLE, TEXAS 6",76,camillamontoya,0,0,0,"['hurricane', 'dolly', 'storm', 'brownsville', 'texas']",0,kZwGbzN7lUY
361,Hurricane Dolly - UIW Meteorology - Student Reporting,75,Juan Acuna,1,0,0,"['Hurricane', 'Dolly', 'UIW', 'Meteorology', 'Student', 'Reporting']",0,q_6f0O71FpU
214,Hurricane Dolly,75,3razors,0,1,0,"['hurricane', 'dolly', 'weather', 'fun']",0,W9pEkSYtLCU
91,Hurricane Dolly,74,flatbird04,0,0,0,"['Hurricane', 'Dolly', 'Harlingen']",0,AKPZ-vN4JIg
166,Hurricane Dolly,72,PharrTexas,0,0,0,"['Hurricane', 'Dolly', 'Rain', 'Wind', 'Gusts', 'Porch']",0,pyAwvLAZTfY
429,During Hurricane Dolly,70,claudiakmg,0,2,1,"['During', 'Hurricane', 'dolly']",0,0lzd1Xe9GSw
156,Hurricane Dolly Home Video,70,Ryan Conover,0,0,0,"['Hurricane', 'Dolly', '100mph', 'winds']",0,g5Mo7oFOC5s
198,Hurricane Dolly 2,67,lznewkirk,0,1,0,"['Hurricane', 'Dolly', 'Corpus', 'Christi']",0,6hGH8pKtFfI
310,Lost Footage from Hurricane Dolly Part 1,67,MegsFoster,0,0,0,"['Lost', 'Footage', 'from', 'Hurricane', 'Dolly', 'Part']",0,-fn1nRll-so
257,Hurricane Dolly 4 ~it's only a 2,64,OpheliaRevisited,0,1,0,"['hurricane', 'dolly', 'south', 'padre']",0,gDTyDVfrW4U
398,Hurricane Dolly Video,61,sibl356,0,0,0,"['hurricane', 'dolly', 'linda', 'harlingen', 'texas', 'wind', 'rain', 'flood']",0,mbSjnetai6k
116,Hurricane Dolly,61,theusedrox11,0,1,0,['weather'],0,nrn94uDOQV0
420,Hurricane Dolly Flooded 2,60,monkay408,0,0,0,"['Flooded', 'Hurricane', 'Dolly', 'Texas', 'Rio', 'Grade', 'Valley']",0,_IMSLuoYrfs
