,Title,Views,Channel,Comment Count,Likes,Dislikes,Tags,Favourite Count,Video ID
328,Fun Times: Hurricane Gustav (part 1),640,Dalton Primeaux,1,6,1,"['hurricane', 'gustav', 'djprimeaux0813', 'shit', 'college', 'apartment', 'sexy', 'crazy', 'fun', 'whore']",0,jdnI_vUb2BY
202,Hurricane Gustav video,631,KTCobra,0,1,0,"['Hurricane', 'Gustav', 'video', 'wind', 'Houma', 'Terrebonne', 'Louisiana', 'parish', 'Bourg', 'Chauvin', 'Cocodrie']",0,_UbU-hKZFZ4
115,Raw video of Hurricane Gustav,625,Cory Reppenhagen,0,2,0,"['Hurricane', 'Gustav', 'Storm', 'Chaser']",0,DLQM44LFhJ8
215,Re: Hurricane Gustav - Cat 4 [2008/08/30],622,madebutante,3,12,1,"['Failed', 'Levees']",0,P1f5MrjC1MY
295,Hurricane Gustav Part 4,619,SuperBoyd,6,3,0,"['Hurricane', 'Gustav', 'Biloxi', 'MS', 'Boyd', 'Tornado', 'Weather', 'Wind', 'Stormchaser', 'Video', 'Footage', 'Insane']",0,k_1Rqqndiv4
150,Hurricane Gustav effects on Juno Beach FL 8/31/2008,615,musicgram08,0,1,0,"['Hurricane', 'Gustav', 'Fay', 'Hanna', 'Juno', 'Beach', 'FL', 'sand', 'sea', 'turtle', 'nests', 'Rip', 'Currents', 'waves', 'events', 'nature', 'destination', 'Pelican', 'Lake']",0,EcHQkISy_cE
331,I-59 Contraflow for Hurricane Gustav,596,sbowen9,1,0,0,"['i-59', 'contraflow', 'hurricane', 'gustav', 'parking', 'lot', 'mess', 'disaster']",0,owk6YkNVG9o
127,Tiger TV Hurricane Gustav Special 1 Part 2,579,lsutigertv,0,1,0,"['Tiger TV', 'TV', 'Television', 'Louisiana', 'College', 'LSU', 'Student', 'News', 'Hurricane', 'Gustav', 'Weather']",0,xfZzPgCvzrY
411,"Evacuees contraflow hurricane Gustav Picayune, MS",576,fliperover,0,2,1,"['Picayune', 'Gustav', 'contraflow', 'I59', 'hurricane', 'traffic', 'Mississippi']",0,t7FrKUUX-3g
256,Hurricane Gustav  Oh My God,563,chevycadman,0,1,0,"['hurricane', 'Gustav', 'houma', 'Louisiana', 'wind', 'shingles', 'weather']",0,JvSQaVSujo0
432,Galveston Seawall while Hurricane Gustav landfalled in LA,558,chrisatpc,0,1,0,"['landmark', 'weather', 'ocean']",0,nRergxKao5c
235,Hurricane Gustav Surge in Biloxi,557,fjpell2,0,2,0,"['Hurricane', 'Gustav', 'Surge']",0,ruEG5idNSrE
227,Hurricane Gustav,553,Bliss Kelley Bernard,0,2,0,"['hurricane', 'gustav', 'louisiana', 'bliss', 'lindsey']",0,3mK0DPibQMA
174,Hurricane Gustav - Baton Rouge,550,AdioIndy,0,3,1,"['Hurricane', 'Gustav', 'Baton', 'Rouge', 'Louisiana', 'Aftermath', 'Devastation', 'Black', 'people', 'lol']",0,G1-VafSVezY
345,Aug 31 2008 - Hurricane Gustav #1 (2:30pm) sunheraldtv,547,tigershark1994,0,0,0,"['tigershark1994', 'Aug', '31', '2008', 'VID00001']",0,NE-3_b2_zAw
388,Hurricane Gustav Biloxi Gulfport,542,themarco84,1,3,0,"['Hurricane', 'Gustav', 'wind', 'rain', 'gulfport', 'biloxi', 'storms', 'storm', 'tropical', 'water', 'weather', 'katrina', 'tornado', 'debris', 'hanna', 'ike']",0,iiFjDKi-8z8
357,Hurricane Gustav in Venetian Isles (New Orleans),540,chesterhooker,1,1,0,"['hurricane', 'Hurricane', 'Gustav', 'Venetian', 'Isles', 'New', 'Orleans', 'fast', 'water', 'under', 'house']",0,aTv8BxsdlVc
248,hurricane gustav #4 sunheraldtv,519,tigershark1994,0,1,0,"['tigershark1994', 'hurricane', 'gustav']",0,vM8_S55Q18M
275,Hurricane Gustav,514,SuperBoyd,11,7,0,"['Hurricane', 'Gustav', 'Biloxi', 'MS', 'Boyd', 'Tornado', 'Weather', 'Wind', 'Stormchaser', 'Video', 'Footage', 'Insane']",0,5iyN8oTONKA
260,Hurricane Gustav damage,513,mynier,3,3,0,"['lousiana', 'batonrouge', 'tornado', 'weather', 'hurricane', 'katrina', 'gustav', 'damage', 'storm', 'wind', 'rain']",0,aphJVVIwdI4
10,Hurricane Gustav,497,COStormChasers,0,1,0,"['Hurricane', 'Gustav', 'September', '1st', '2008', 'warnings', 'storm', 'NOAA', 'news', 'weather', 'radio']",0,ghuZm710Vao
52,the weather channel remembers hurricane gustav at baton rouge,495,wesawthat,0,1,0,"['louisiana', 'baton+rouge', 'hurricane', 'gustav', '2008', 'random']",0,Qhax3e5uGKI
466,Hurricane Gustav,494,vidvicious,1,2,2,"['Hurricane', 'Gustav', 'Baton', 'Rouge', 'New', 'Orleans', 'Wind', 'Storm', 'Rain']",0,ELNX5ZlV5tU
384,Hurricane Gustav crushes SUV at Jessica's Landing,493,grayguitar,1,2,0,"['hurricane', 'gustav', 'baton', 'rouge', ""jessica's"", 'landing']",0,vNixC4-f-UI
387,"Hurricane Gustav in Picayune, MS",493,Ms_science_teach,1,1,0,"['hurricane', 'Gustav', 'Picayune', 'MS']",0,gEDe1A1z_uU
340,Hanging out with Hurricane Gustav #3,491,David Bruce,0,0,0,"['Hurricane', 'Hugo']",0,YZbXcVB6Dxs
279,Hurricane Gustav part 4 next day,490,jamrocx,1,0,0,"['kingston', 'jamaica', 'hurricane', 'gustav']",0,9OtjC9MIjjA
27,Hurricane Gustav,482,virgkw,0,2,0,"['key', 'west', 'hurricane', 'gustav']",0,lDFR3Dus2Ng
445,Re: HURRICANE GUSTAV EVACUATION TIME!!!,480,goofygirlfriend,0,3,2,"['Hurricane', 'Gustav', 'New', 'Orleams', 'The', 'Gulf', 'of', 'Mexico', 'Prayer']",0,mo0j_Zj07EQ
