,Title,Views,Channel,Comment Count,Likes,Dislikes,Tags,Favourite Count,Video ID
243,My little Brother Announcing Hurricane Dolly.,339,Mario Alvarez,2,8,0,"['Hurricane', 'Dolly']",0,MJAmxLymVlk
245,Hurricane Dolly,338,zilly2002,0,1,0,"['Hurricane', 'Dolly']",0,wInLGHAjOm8
246,Hurricane Dolly: The next morning - Edinburg,336,SPWEA,0,0,0,"['Hurricane', 'Dolly', 'Edinburg', 'Texas']",0,Cfau6x8EmjI
247,Hurricane Dolly: 'Storm's Eye' Flight Path,325,Pangloss Tech,0,0,0,"['hurricanes', 'tropical', 'storms', 'sea', 'breeze', 'world', 'wind', 'oceanography', 'marine', 'science', 'environment']",0,BSMxfoH946Y
249,Hurricane Dolly 2008: MoVac Units Drain Flooded Streets,325,HidalgoCountyTx,0,1,0,['googlevideo'],0,EhAnyIkDGW0
248,"Hurricane Dolly - Brownsville, TX - 7/23/08",324,supervern7,0,0,0,"['Hurricane', 'Dolly']",0,4UCXKSvIt4A
250,"AEP Texas restores power in the Wake of Hurricane Dolly, July 23, 2008",322,AEPTexas,0,2,0,['AEP Texas'],0,87nE3KLgvMg
251,Hurricane Dolly (2),321,cowboyman17,0,0,1,"['aftermath', 'dolly', 'eye', 'geo:lat=25.92254', 'geo:lon=-97.51617', 'geotagged', 'Helio', 'hurrican', 'Ocean', 'storm', 'thunderstorm', 'tornado']",0,pCaeQppE9P0
252,Hurriance Dolly in Brownsville,313,karebears86,1,1,0,"['Hurricane', 'Dolly', 'Brownsville']",0,VxvoBhT9x3M
253,"Ceiling Damage in Radisson Hotel by Hurricane Dolly, South Padre Island, TX 2008",311,Alexey Mikheev,0,2,0,"['roof', 'ceiling', 'walls', 'south Texas', 'Texas', 'USA', 'United States of America', 'south padre island', 'Radisson', 'environment', 'disaster', 'isla grand beach resort', 'destruction', 'hurricane', 'dolly', 'hotel lobby', 'lobby', 'hotel', 'shocking', 'terrible', 'brutal', 'Russian students', 'wind', 'national', 'rain', 'exclusive video', 'storm', 'dangerous', 'amazing', 'horrible', 'scary', 'wild', 'damage', 'nature']",0,N6ANCr9je2o
254,hurricane dolly winds in mcallen,307,mommy926927,0,0,0,"['hurricane', 'dolly']",0,-fTyCqv45_w
255,A Little Look At Hurricane Dolly,300,Shawn Munguia,0,1,0,['hurricane'],0,JDvltxJ-LnM
256,Hurricane Dolly 2008,299,oioitothepunk,0,2,0,"['Hurricane', 'Dolly', '2008', 'Mcallen', 'Texas', 'July', '23']",0,tQFLUUEFW6I
257,Hurricane Dolly Harlingen Alonzo 90,298,ftw964,0,0,1,"['hurricane', 'dolly']",0,K-_kyJLVqfc
258,Hurricane Dolly - Raw Footage,296,Brian Osburn,1,3,1,"['082307', 'HurricaneDolly', 'RawFootage', '01']",0,3tIEpOw39DM
260,Day After Hurricane Dolly #1  7-24-08 - Harlingen TX  Roldog,296,SofaKingTarded,0,0,0,"['Hurricane', 'Dolly', 'Harlingen', 'Texas', 'TX', 'July', '24', '2008', 'Roldog', 'Sofa', 'King', 'Tarded', 'SofaKingTarded']",0,RqA3G52EImQ
259,Hurricane Dolly Vs Katrina,295,newsincomedy,0,3,0,"['hurricane', 'dolly', 'katrina', 'storms', 'us', 'america', 'rain', 'water', 'storm', 'disaster', 'twisters', 'flooding', 'newsincomedy', 'funny', 'jokes']",0,KlRAcHHURq4
261,hurricane Dolly front yard,294,karebears86,1,1,0,"['hurrican', 'dolly', 'frontyard']",0,Jx-bXjnc6YM
262,Hurricane Dolly Aftermath Disaster!!,293,Cmtz11219,0,4,0,"['Hurricane', 'Dolly', 'RGV', 'Rio', 'Grande', 'Valley']",0,Qsbe1e3a27k
263,Hurricane Dolly in Texas 1,290,professionalpumper,0,2,0,"['Hurricane', 'Dolly', 'Texas', 'el', 'profe']",0,XIuy5IZZSw0
265,"Hurricane Dolly Strikes Texas, Nassau Red Cross to Help",289,nassauredcross,0,0,0,"['nassau', 'red', 'cross', 'hurricane', 'dolly', 'disaster', 'relief', 'volunteer']",0,n-bRxFYZ6f0
264,Elsa Texas - #3 - Its Blowin - Hurricane Dolly,288,edcouchelsa,0,0,0,"['hurricane', 'parody']",0,3qyfgm_j9_s
266,"Hurricane Dolly continues in Cancun at night - July 20, 2008",284,MarcusCygy511,0,0,0,"['Cancun', 'Mexico', 'Oasis', 'Hotel', 'Resort', 'Hurricane', 'Dolly', 'continues', 'tropical', 'storm', 'wind', 'rain', 'night', 'lightning', 'thunder', 'ocean', 'waves']",0,fEgt87Qc4yw
267,HURRICANE DOLLY iiN SAN B3N3 TX=],279,eljardin956,0,1,0,"['HURRICANE', 'DOLLY']",0,GhbRcC68W6o
269,"Hurricane Dolly - Brownsville, TX - 07/23/08",269,supervern7,0,0,0,"['Hurricane', 'Dolly']",0,SQCbprLI2_g
268,"Dolly Weakens, Fears Turn to Flooding",269,Associated Press,0,2,0,"['dollylatest', 'dolly', 'weakens', 'fears', 'flooding', 'associated press', 'AP', 'AP youtube', 'associated press youtube', 'AP online', 'ap associated press', 'ap news', 'associated press style', 'news', 'breaking news', 'latest news', 'business', 'finance', 'politics', 'local news', 'commentary', 'reports', 'breaking', 'current affairs', 'top news', 'headlines', 'news today']",0,nRs7GAonE7c
270,Hurricane Dolly Attacks,268,propman26,0,1,0,"['Hurricane', 'Dolly']",0,tXS_O7E4hho
