,Title,Views,Channel,Comment Count,Likes,Dislikes,Tags,Favourite Count,Video ID
34,"Pump House, Hurricane Sandy by Dasher",344759,charles dasher,192,1158,42,"['hurricane', 'sandy', 'waves', 'surf', 'pump', 'house', 'reef', 'road', 'large', 'florida', 'barrells', 'tow', 'in', 'surfing', 'bikinis', 'dasher', 'films', 'juno', 'jupiter', 'west', 'palm', 'beach', 'ocean', 'sunset']",0,fGOg8XhOBmQ
35,"Dawn to Dusk: Hurricane Sandy, October 26, 2012, Super Rapid Scan",326159,NASAEarthObservatory,96,286,17,"['Hurricane Sandy', 'NASA', 'NOAA', 'GOES']",0,ybGhYIBf9CA
36,Hurricane Sandy Destroys House in Rodanthe NC,324604,Trevor Murchie,60,106,28,"['Hurricane', 'sandy', 'obx']",0,J30WOTdvJvA
37,Hurricane Sandy | South Florida,321450,colorblindmedia,520,2682,69,"['Tayler', 'Jesse', 'Oliver', 'Chris', 'Cory', 'Shea', 'Asher', 'Pete', 'cavin', 'colorblind', 'pump', 'reef', 'fs700', 'Evan', 'Geiselman', 'Brothers', 'Heilman', 'Kurtz', 'Ward', 'Lopez', 'Nolan', 'Mendia', 'media', 'surf', 'sandy', 'hurricane', 'south', 'florida', 'house', 'miami', 'rd', 'surfing', 'frankenstorm', 'girls', 'topless', 'beach', 'road', 'huge', 'big', 'biggest', 'kelly', 'slater']",0,rHIJulp9ITY
38,"Hurricane Sandy surge flood New York City (Midtown East, FDR)",319949,Ekaterina Pugacheva,70,174,23,"['Sandy', 'hurricane', 'FDR', 'New York', 'storm', 'flood', 'NYC', 'New York City (City/Town/Village)', 'Franklin D. Roosevelt East River Drive (Road)', 'Midtown Manhattan (Neighborhood)', 'Hurricane Sandy (Tropical Cyclone)', 'Tropical Cyclone (Disaster Type)', 'Manhattan (Political District)', 'natiral disaster']",0,5xUWZ0FH1ec
39,Me drifting on the news (Hurricane Sandy Epic Drift),313966,Jason Garber,468,7359,127,"['is300', 'altezza', 'Hurricane Sandy (Tropical Cyclone)', 'Drift', 'Lexus IS (Automobile Model)', 'drifting', 'news', 'bloopers', 'epic']",0,Tz7nZvWxo9k
40,"Hurricane Sandy: New York City Endures Storm's Wrath, Buildings Damaged",301153,ABC News,208,273,53,"['hurricane sandy nyc', 'hurricane sandy downgrade', 'tropical storm sandy', 'hurricane sandy north Carolina', 'hurricane sandy east coast', 'hurricane sandy Jamaica', 'hurricane sandy video', 'hurricane sandy youtube', 'hurricane sandy Florida', 'hurricane sandy Cuba', 'hurricane sandy live stream', 'state of emergency', 'New York', 'Delaware', 'New Jersey', 'Center of the storm', 'Virginia', 'Pennsylvania', 'North Carolina', 'evacuation warnings', 'building collapses', 'hurricane damage video', 'rescue efforts', 'emergency workers']",0,iTFKnwN9Q3o
41,"Hurricane Sandy Gangnam Style News Reporter Photo Bomb - Norfolk, VA WAVY 10",283437,blockheadsmedia,79,773,12,"['death toll', 'shark', 'bubbas', 'flooded macdonalds', 'halloween costume', 'trick or treat', 'serious', 'serious business', 'oppa']",0,-xFElZHrNtc
42,Hurricane Sandy - Jersey Strong,275355,JahnTJ21,104,1053,29,"['New Jersey (US State)', 'Hurricane Sandy', 'Jersey Shore', 'Jersey Strong', 'Belmar', 'Seaside', 'Point Pleasant', 'Rebuild', 'Asbury Park', 'LBI', 'Atlantic City', 'Ocean City', 'Boardwalk', 'Bruce Springsteen', 'My City of Ruins', 'NJ']",0,13lO0hOM3t4
43,"Hurricane Sandy 'Perfect Storm' East Coast Storm Track: Could Hurricane, Winter Storm Strike U.S.?",269310,ABC News,513,249,29,"['tropical storm sandy', 'hurricane sandy', 'perfect storm', 'perfect story 2012', 'storm of 91', 'storm track', 'sam champion', 'us', 'shinenews']",0,ArZ-GRw4xDA
44,Hurricane Sandy: Video of Explosion at NYC Con Edison Plant,262435,ABC News,240,368,20,"['con ed explosion', 'con ed explosion video', 'con ed explosion youtube', 'con edison explosion video', 'con edison explosion youtube', 'new york city explosion', 'nyc power explosion', 'nyc loses power', 'hurricane sandy nyc', 'hurricane sandy downgrade', 'tropical storm sandy', 'hurricane sandy north Carolina', 'hurricane sandy east coast', 'hurricane sandy Jamaica', 'hurricane sandy video', 'hurricane sandy youtube', 'hurricane sandy Florida', 'hurricane sandy Cuba', 'hurricane sandy live stream', 'state of emergency', 'New York']",0,aX0sbp1hK-A
45,NYC Crane Collapse: Panic-Stricken Moments During Hurricane Sandy in Manhattan | The New York Times,262256,The New York Times,55,191,41,"['NYC crane collapse', 'crane collapse', 'NYC crane', 'Hurricane Sandy', 'Sandy', 'Sandy New York', 'Hurricane Sandy New York', 'Hurricane Sandy New York City', 'New York', 'Storm', 'Crane Accident', 'Crane Sandy', 'crane collapse nyc', 'new york crane', 'The New York Times', 'crane accidents caught on tape', 'midtown crane collapse', 'manhattan crane collapse', 'Manhattan', 'New York City', 'NYC', 'NY Times', 'NYT', 'Times Video', 'nytimes.com', 'news', 'newspaper', 'feature', 'reporting', 'Crane', 'Collapse']",0,s037HSts99I
46,USS Enterprise vs Hurricane Sandy's Waves,259699,Matt Zabojnik,58,432,60,"['aircraft carrier', 'gopro', 'huge waves', 'deployment', 'uss enterprise', 'waves', 'awesome', 'soaked']",0,P3fgqQ4c-Ns
47,Hurricane Sandy Sea Bright,258149,Chris M,129,408,33,"['Hurricane Sandy', 'Beach', 'Sea Bright Beach', 'storm', 'Ocean Ave', 'Driftwood', 'Runaway Beach', 'Donavans', 'Fountains', 'Sandy Hook Marina']",0,4BiWZ7w_vhM
48,President Obama Makes a Statement on Hurricane Sandy,248420,The Obama White House,0,1136,255,"['Obama', 'Peesident Obama', 'White', 'Hurricane Sandy', 'Live', 'Sandy', 'House']",0,oyZltYdr8Ao
49,President Obama Speaks on Hurricane Sandy,241038,The Obama White House,0,743,196,"['Hurricane Sandy', 'Obama', 'White', 'House', 'disaster preparedness', 'Live', 'FEMA']",0,B6oAY1TbmhU
50,Hurricane Sandy POWERFUL WAVE Rushing in Town Flooding Everything Shocking,228632,Linus Stormcrowe,123,303,28,"['Hurricane', 'Sandy', 'storm', 'super', 'tidal', 'wave', 'usa', 'tropical', 'cyclone', 'tornado', 'massive', 'flooding', 'rain', 'waves', 'extreme', 'tsunami', 'Ocean', 'City', 'NJ', 'New', 'Jersey', 'shocking', 'mega', 'surge', 'coastal', 'disaster', 'beach', 'erosion', 'high', 'surf', 'tide', 'New Jersey (US State)', 'Flood (Disaster Type)', 'Lightning', 'Thunder', 'Weather', 'United States (Country)', 'Storm (software)', 'SandyTL', 'Time-Lapse', 'of', 'Hitting', 'NYC', 'SMvideoChan', 'ray william johnson', 'seananners', 'machinima', 'downpour', 'USA', 'united states', 'america', 'ocean city', 'new jersey', 'Trevor', 'Moran', 'japan']",0,ugz84EKxYW4
51,"Mayor Bloomberg Updates New Yorkers on City's Response to Hurricane Sandy,Lydia Callis signs.",225859,JFhsfohhMN,98,264,8,"['Mayor', 'Bloomberg', 'Updates', 'New', 'Yorkers', 'on', ""City's"", 'Response', 'to', 'Hurricane', 'callis', 'Sandy', 'sign', 'language', 'lady', 'asl', 'Lydia', 'Calas', 'yt:crop=16:9', 'lydia']",0,gvaEV_5FJRs
52,"Hurricane Sandy Raw Footage - Seaside Heights Jersey Shore, NJ",219274,mcsportzhawk,220,283,44,"['hurricane sandy', 'hurrican sandy footage', 'hurricane sandy raw', 'raw footage hurricane sandy', 'superstorm sandy', 'hurricane footage', 'raw hurricane video', 'hurricane sandy water', 'hurrican sandy damage', 'new jersey hurricane sandy', 'superstorm sandy new jersey']",0,LL-bpKCZgdM
54,"2012-10-28 Riding out Hurricane Sandy at Anchor, Deltaville, VA",216875,Kathy Clark,131,532,69,"['nordhavn', 'shear', 'madness', 'hurricane', 'sandy', 'anchor', 'chesapeake', 'bay', 'deltaville', 'va']",0,6Dbred2sUT8
53,Hurricane Sandy: Warnings Issued in East Coast States,216538,ABC News,620,513,52,"['state of emergency', 'states issue warnings', 'hurricane sandy nyc', 'hurricane sandy downgrade', 'tropical storm sandy', 'hurricane sandy north Carolina', 'hurricane sandy east coast', 'hurricane sandy Jamaica', 'hurricane sandy video', 'hurricane sandy youtube', 'hurricane']",0,xx5S4OpyePo
55,Hurricane Sandy Super Storm - During & After - Monmouth Beach NJ 2012,213105,jonnyfury,131,476,69,"['Storm', 'After', 'New', 'Before', 'Beach', 'Jersey Strong', 'Sandy', 'Hurricane Sandy', 'Hurricane', 'Jersey', 'Strong', 'HD', 'Monmouth Beach', 'Monmouth', 'New Jersey', 'super storm', 'Sony HVRZ1U', 'Sony HVR-Z1U', 'HVR-Z1u', 'HVRZ1U', 'Hurricane Sandy NJ', 'Hurricane Sandy Waves', 'Huge Waves', 'Big Waves', 'Giant Waves', 'Big Storm', 'High Wind', 'sandy hurricane', 'sandy 1 year', 'stronger than the storm', '#stts', '#sandy', '#superstorm', '#hurricanesandy', 'flood', 'jonnyfury', 'Super bowl', 'Nfl', 'Superbowl']",0,5XnGtvvuk0Y
56,"New Jersey Shore Hurricane Sandy Tribute Video ""Bridge Over Troubled Water""",207280,drakkar91,142,700,32,"['Jersey', 'New Jersey (US State)', 'Tribute', 'jersey shore', 'hurricane relief', 'Seaside Heights', 'Toms River', 'American Red Cross', 'Pet Rescue']",0,Yudk_4I-slQ
57,Michelle HUMILIATED After Damning Pic Of Her Surfaces From Hurricane Sandy When She Was FLOTUS,206677,BREAKING NEWS TODAY,357,1068,242,"['Michelle HUMILIATED After Damning Pic Of Her Surfaces From Hurricane Sandy When She Was FLOTUS', 'Next News Network', 'Donald Trump', 'NBC News', 'Fox News', 'CNN', 'BREAKING NEWS', 'TRUMP LATEST NEWS', 'breaking', 'President Trump', 'news', 'obama', 'breaking news 365', 'news today', 'latest news', 'world news', 'news headlines', 'today news', 'current news', 'local news', 'abc new', 'world news today', 'international news', 'top news', 'headline news', 'nbc news', 'BREAKING NEWS TODAY']",0,4S94jSBNdVw
